workerid,proliferate.condition,condition_alt,condition_cop,condition_gram,condition_loc,conj1,conj2,first_response_value,item_number,item_type,predicate,response,sentence_id,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
3,condition1,alt,singular,ungram,incongruent,these fashion designers,those tailors,,19,,sewing the dresses,0.49,1905,20,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,219,,,0,9219,21,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,214,,,0,9214,22,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,plural,gram,,those babysitters,those parents,,24,,taking care of the babies,0.49,2408,23,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,217,,,0,9217,24,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,216,,,0,9216,25,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,218,,,0,9218,26,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,110,,,1,9110,27,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0.39,2305,28,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,107,,,1,9107,29,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,plural,ungram,incongruent,Mateo,Lin,,13,,designing the building's layout,0.65,1306,30,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,111,,,0.99,9111,31,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,no_alt,plural,ungram,congruent,Bill,those nurses,,17,,attending to the patients,0.56,1701,32,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,singular,gram,,John,Mary,,1,,interviewing the movie star,0.2,107,33,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,plural,ungram,incongruent,Andy,Joey,,22,,tending to the crops,0.49,2206,34,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,204,,,0,9204,35,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,118,,,1,9118,36,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,singular,gram,,David,Joan,,6,,fixing the leaking pipe,0.65,607,37,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,singular,ungram,incongruent,those art students,those illustrators,,25,,sketching the concept art,0.15,2505,38,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,119,,,1,9119,39,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,215,,,0,9215,40,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,117,,,1,9117,41,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,209,,,0.01,9209,42,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,plural,gram,,those police officers,those detectives,,3,,investigating the crime scene,0.67,308,43,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,no_alt,plural,ungram,congruent,Fatima,these research assistants,,7,,conducting the experiments,0.53,701,44,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,113,,,0.99,9113,45,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,212,,,0,9212,46,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,plural,ungram,incongruent,Brian,Jamaal,,9,,creating the fashion collection,0.59,906,47,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,108,,,1,9108,48,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,no_alt,plural,ungram,congruent,Peter,those lawyers,,15,,handling the legal documents,0.45,1501,49,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,alt,singular,ungram,incongruent,these engineers,those electricians,,8,,fixing the wiring issues,0.27,805,50,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,singular,gram,,Hanako,George,,4,,reparing the truck engine,0.29,407,51,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_good,,,,,109,,,1,9109,52,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,plural,gram,,those administrators,these teachers,,11,,making the admission decisions,0.59,1108,53,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,211,,,0,9211,54,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
3,condition1,,,filler_bad,,,,,201,,,0.5,9201,55,,[],32,Yes,,1,2,2.36,Female,English,No.,Chrome,Mac,900,1440,8.596033333333333,
13,condition1,,,,,,,0.48,practice_good,practice_good,,0.98,,0,1,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,,,,,,practice_bad,practice_bad,,0,,0,0,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,no_alt,plural,ungram,incongruent,those designers,Brian,,9,,creating the fashion collection,0,903,1,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,108,,,1,9108,2,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,216,,,0,9216,3,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,201,,,0.03,9201,4,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,plural,ungram,incongruent,Andy,Joey,,22,,tending to the crops,1,2206,5,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,207,,,0,9207,6,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,singular,ungram,incongruent,those astronomers,these photographers,,16,,recording the solar eclipse,0.19,1605,7,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,115,,,0.91,9115,8,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,114,,,1,9114,9,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,plural,gram,,these cooks,those children,,5,,preparing dinner,0.97,508,10,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,singular,gram,,David,Joan,,6,,fixing the leaking pipe,1,607,11,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,209,,,0,9209,12,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,singular,ungram,incongruent,those sculptors,those painters,,21,,using the art studio,0.96,2105,13,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,plural,ungram,incongruent,Hossein,Elias,,25,,sketching the concept art,0.97,2506,14,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,no_alt,plural,ungram,incongruent,those editors,Zeynab,,14,,proofreading the manuscripts,1,1403,15,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,102,,,0.91,9102,16,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,110,,,1,9110,17,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,106,,,1,9106,18,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,singular,gram,,Krishna,Amir,,12,,analyzing the market trends,0.99,1207,19,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,204,,,0.85,9204,20,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,210,,,0,9210,21,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,plural,gram,,those managers,those staff members,,10,,writting the end-of-year report,1,1008,22,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,no_alt,plural,ungram,incongruent,those parents,Hank,,24,,taking care of the babies,0.98,2403,23,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,109,,,0.91,9109,24,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,208,,,1,9208,25,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,211,,,0.07,9211,26,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,singular,ungram,incongruent,these surgeons,those nurses,,17,,attending to the patients,0.96,1705,27,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,plural,gram,,these girls,those boys,,1,,interviewing the movie star,1,108,28,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,singular,gram,,Fatima,Lucas,,7,,conducting the experiments,1,707,29,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,118,,,1,9118,30,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,plural,ungram,incongruent,William,Jackie,,2,,drafting the important email,1,206,31,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,212,,,0.03,9212,32,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,101,,,1,9101,33,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,plural,ungram,incongruent,Hanako,George,,4,,reparing the truck engine,1,406,34,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,singular,ungram,incongruent,those carpenters,those kids,,18,,building the tree house,1,1805,35,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,103,,,1,9103,36,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,plural,gram,,these interior designers,these architects,,13,,designing the building's layout,1,1308,37,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,119,,,0.93,9119,38,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,214,,,0.04,9214,39,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,213,,,0.05,9213,40,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,singular,gram,,Thomas,Maria,,19,,sewing the dresses,1,1907,41,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,120,,,1,9120,42,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,215,,,0,9215,43,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,no_alt,plural,ungram,incongruent,those detectives,Harry,,3,,investigating the crime scene,0.95,303,44,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,singular,ungram,incongruent,those librarians,those volunteers,,20,,sorting the books,0.99,2005,45,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,alt,plural,ungram,incongruent,Juan,Antonio,,11,,making the admission decisions,0.99,1106,46,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,plural,gram,,these engineers,those electricians,,8,,fixing the wiring issues,1,808,47,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,117,,,0.98,9117,48,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,206,,,0,9206,49,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,116,,,1,9116,50,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,no_alt,plural,ungram,incongruent,those atheletes,Ellen,,23,,working out at the gym,1,2303,51,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,singular,gram,,Peter,Noah,,15,,handling the legal documents,1,1507,52,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,219,,,0,9219,53,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_bad,,,,,205,,,0.45,9205,54,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
13,condition1,,,filler_good,,,,,113,,,1,9113,55,,[],23,Yes,,2,1,yes,Male,english ,no,Chrome,Windows,720,1280,23.057016666666662,
12,condition1,,,,,,,,practice_good,practice_good,,0.98,,0,0,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,,,,,,practice_bad,practice_bad,,0.01,,0,0,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,singular,ungram,incongruent,these girls,those boys,,1,,interviewing the movie star,0.01,105,1,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,214,,,0.01,9214,2,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,no_alt,plural,ungram,congruent,Brian,those designers,,9,,creating the fashion collection,0.5,901,3,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,206,,,0.01,9206,4,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,117,,,0.98,9117,5,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,singular,gram,,Lisa,George,,5,,preparing dinner,0.99,507,6,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,110,,,0.99,9110,7,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,209,,,0,9209,8,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,108,,,0.99,9108,9,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,plural,gram,,those police officers,those detectives,,3,,investigating the crime scene,0.72,308,10,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,plural,ungram,incongruent,Sarah,Matt,,10,,writting the end-of-year report,0.99,1006,11,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,plural,gram,,those economists,those statisticians,,12,,analyzing the market trends,0.93,1208,12,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,singular,gram,,Hossein,Elias,,25,,sketching the concept art,0.9,2507,13,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,216,,,0.01,9216,14,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,plural,ungram,incongruent,Thomas,Maria,,19,,sewing the dresses,0.89,1906,15,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,singular,ungram,incongruent,those trainers,those atheletes,,23,,working out at the gym,0.09,2305,16,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,102,,,0.93,9102,17,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,no_alt,plural,ungram,congruent,Hanako,those mechanics,,4,,reparing the truck engine,0.98,401,18,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,104,,,0.94,9104,19,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,113,,,0.99,9113,20,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,207,,,0.01,9207,21,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,204,,,0.01,9204,22,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,210,,,0,9210,23,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,no_alt,plural,ungram,congruent,Peter,those lawyers,,15,,handling the legal documents,0.96,1501,24,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,101,,,0.95,9101,25,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,112,,,0.99,9112,26,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,116,,,0.66,9116,27,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,211,,,0.01,9211,28,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,plural,ungram,incongruent,Lydia,Liam,,21,,using the art studio,0.94,2106,29,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,220,,,0.01,9220,30,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,singular,ungram,incongruent,those babysitters,those parents,,24,,taking care of the babies,0.74,2405,31,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,singular,gram,,Fatima,Lucas,,7,,conducting the experiments,0.98,707,32,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,plural,gram,,these surgeons,those nurses,,17,,attending to the patients,0.14,1708,33,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,203,,,0,9203,34,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,plural,gram,,those carpenters,those kids,,18,,building the tree house,0.91,1808,35,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,111,,,0.98,9111,36,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,115,,,0.97,9115,37,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,alt,plural,ungram,incongruent,Zeynab,Emma,,14,,proofreading the manuscripts,0.9,1406,38,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,no_alt,plural,ungram,congruent,Andy,those farmers,,22,,tending to the crops,0.94,2201,39,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,201,,,0.01,9201,40,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_good,,,,,119,,,0.9,9119,41,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,singular,gram,,Mateo,Lin,,13,,designing the building's layout,0.93,1307,42,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
12,condition1,,,filler_bad,,,,,218,,,0,9218,43,,[],48,Yes,"Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,n/a,Male,English,n/a,Chrome,Windows,864,1536,9.05575,
