"workerid","proliferate.condition","condition_alt","condition_cop","condition_gram","condition_loc","conj1","conj2","first_response_value","item_number","item_type","predicate","response","sentence_id","trial_sequence_total","wrong_attempts","catch_trials","subject_information.age","subject_information.asses","subject_information.comments","subject_information.education","subject_information.enjoyment","subject_information.fairprice","subject_information.gender","subject_information.language","subject_information.problems","system.Browser","system.OS","system.screenH","system.screenW","time_in_minutes","error"
3,"condition1","alt","plural","ungram","incongruent","William","Jackie",NA,"2","","drafting the important email",0.77,206,4,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","singular","ungram","incongruent","those carpenters","those kids",NA,"18","","building the tree house",0.29,1805,5,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"205","","",0.48,9205,6,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"106","","",0.99,9106,7,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"202","","",0.11,9202,8,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","plural","gram",NA,"those sculptors","those painters",NA,"21","","using the art studio",0.91,2108,9,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","no_alt","plural","ungram","congruent","Krishna","those statisticians",NA,"12","","analyzing the market trends",0.55,1201,10,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"208","","",0,9208,11,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","plural","ungram","incongruent","Zeynab","Emma",NA,"14","","proofreading the manuscripts",0.94,1406,12,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","singular","gram",NA,"Lisa","George",NA,"5","","preparing dinner",0.74,507,13,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"105","","",0.99,9105,14,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"210","","",0.01,9210,15,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","no_alt","plural","ungram","congruent","Hasan","those volunteers",NA,"20","","sorting the books",0.72,2001,16,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","plural","gram",NA,"those managers","those staff members",NA,"10","","writting the end-of-year report",0.59,1008,17,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"103","","",0.98,9103,18,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"115","","",1,9115,19,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","singular","ungram","incongruent","these fashion designers","those tailors",NA,"19","","sewing the dresses",0.49,1905,20,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"219","","",0,9219,21,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"214","","",0,9214,22,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","plural","gram",NA,"those babysitters","those parents",NA,"24","","taking care of the babies",0.49,2408,23,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"217","","",0,9217,24,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"216","","",0,9216,25,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"218","","",0,9218,26,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"110","","",1,9110,27,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","singular","ungram","incongruent","those trainers","those atheletes",NA,"23","","working out at the gym",0.39,2305,28,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"107","","",1,9107,29,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","plural","ungram","incongruent","Mateo","Lin",NA,"13","","designing the building's layout",0.65,1306,30,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"111","","",0.99,9111,31,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","no_alt","plural","ungram","congruent","Bill","those nurses",NA,"17","","attending to the patients",0.56,1701,32,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","singular","gram",NA,"John","Mary",NA,"1","","interviewing the movie star",0.2,107,33,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","plural","ungram","incongruent","Andy","Joey",NA,"22","","tending to the crops",0.49,2206,34,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"204","","",0,9204,35,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"118","","",1,9118,36,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","singular","gram",NA,"David","Joan",NA,"6","","fixing the leaking pipe",0.65,607,37,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","singular","ungram","incongruent","those art students","those illustrators",NA,"25","","sketching the concept art",0.15,2505,38,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"119","","",1,9119,39,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"215","","",0,9215,40,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"117","","",1,9117,41,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"209","","",0.01,9209,42,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","plural","gram",NA,"those police officers","those detectives",NA,"3","","investigating the crime scene",0.67,308,43,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","no_alt","plural","ungram","congruent","Fatima","these research assistants",NA,"7","","conducting the experiments",0.53,701,44,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"113","","",0.99,9113,45,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"212","","",0,9212,46,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","plural","ungram","incongruent","Brian","Jamaal",NA,"9","","creating the fashion collection",0.59,906,47,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"108","","",1,9108,48,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","no_alt","plural","ungram","congruent","Peter","those lawyers",NA,"15","","handling the legal documents",0.45,1501,49,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","alt","singular","ungram","incongruent","these engineers","those electricians",NA,"8","","fixing the wiring issues",0.27,805,50,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","singular","gram",NA,"Hanako","George",NA,"4","","reparing the truck engine",0.29,407,51,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_good","","filler_good",NA,"","",NA,"109","","",1,9109,52,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","gram","plural","gram",NA,"those administrators","these teachers",NA,"11","","making the admission decisions",0.59,1108,53,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"211","","",0,9211,54,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
3,"condition1","filler_bad","","filler_bad",NA,"","",NA,"201","","",0.5,9201,55,NA,"[]",32,"Yes","",1,2,"2.36","Female","English","No.","Chrome","Mac",900,1440,8.59603333333333,NA
13,"condition1","no_alt","plural","ungram","incongruent","those designers","Brian",NA,"9","","creating the fashion collection",0,903,1,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"108","","",1,9108,2,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"216","","",0,9216,3,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"201","","",0.03,9201,4,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","plural","ungram","incongruent","Andy","Joey",NA,"22","","tending to the crops",1,2206,5,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"207","","",0,9207,6,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","singular","ungram","incongruent","those astronomers","these photographers",NA,"16","","recording the solar eclipse",0.19,1605,7,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"115","","",0.91,9115,8,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"114","","",1,9114,9,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","plural","gram",NA,"these cooks","those children",NA,"5","","preparing dinner",0.97,508,10,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","singular","gram",NA,"David","Joan",NA,"6","","fixing the leaking pipe",1,607,11,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"209","","",0,9209,12,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","singular","ungram","incongruent","those sculptors","those painters",NA,"21","","using the art studio",0.96,2105,13,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","plural","ungram","incongruent","Hossein","Elias",NA,"25","","sketching the concept art",0.97,2506,14,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","no_alt","plural","ungram","incongruent","those editors","Zeynab",NA,"14","","proofreading the manuscripts",1,1403,15,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"102","","",0.91,9102,16,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"110","","",1,9110,17,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"106","","",1,9106,18,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","singular","gram",NA,"Krishna","Amir",NA,"12","","analyzing the market trends",0.99,1207,19,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"204","","",0.85,9204,20,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"210","","",0,9210,21,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","plural","gram",NA,"those managers","those staff members",NA,"10","","writting the end-of-year report",1,1008,22,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","no_alt","plural","ungram","incongruent","those parents","Hank",NA,"24","","taking care of the babies",0.98,2403,23,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"109","","",0.91,9109,24,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"208","","",1,9208,25,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"211","","",0.07,9211,26,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","singular","ungram","incongruent","these surgeons","those nurses",NA,"17","","attending to the patients",0.96,1705,27,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","plural","gram",NA,"these girls","those boys",NA,"1","","interviewing the movie star",1,108,28,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","singular","gram",NA,"Fatima","Lucas",NA,"7","","conducting the experiments",1,707,29,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"118","","",1,9118,30,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","plural","ungram","incongruent","William","Jackie",NA,"2","","drafting the important email",1,206,31,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"212","","",0.03,9212,32,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"101","","",1,9101,33,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","plural","ungram","incongruent","Hanako","George",NA,"4","","reparing the truck engine",1,406,34,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","singular","ungram","incongruent","those carpenters","those kids",NA,"18","","building the tree house",1,1805,35,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"103","","",1,9103,36,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","plural","gram",NA,"these interior designers","these architects",NA,"13","","designing the building's layout",1,1308,37,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"119","","",0.93,9119,38,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"214","","",0.04,9214,39,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"213","","",0.05,9213,40,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","singular","gram",NA,"Thomas","Maria",NA,"19","","sewing the dresses",1,1907,41,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"120","","",1,9120,42,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"215","","",0,9215,43,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","no_alt","plural","ungram","incongruent","those detectives","Harry",NA,"3","","investigating the crime scene",0.95,303,44,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","singular","ungram","incongruent","those librarians","those volunteers",NA,"20","","sorting the books",0.99,2005,45,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","alt","plural","ungram","incongruent","Juan","Antonio",NA,"11","","making the admission decisions",0.99,1106,46,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","plural","gram",NA,"these engineers","those electricians",NA,"8","","fixing the wiring issues",1,808,47,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"117","","",0.98,9117,48,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"206","","",0,9206,49,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"116","","",1,9116,50,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","no_alt","plural","ungram","incongruent","those atheletes","Ellen",NA,"23","","working out at the gym",1,2303,51,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","gram","singular","gram",NA,"Peter","Noah",NA,"15","","handling the legal documents",1,1507,52,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"219","","",0,9219,53,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_bad","","filler_bad",NA,"","",NA,"205","","",0.45,9205,54,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
13,"condition1","filler_good","","filler_good",NA,"","",NA,"113","","",1,9113,55,NA,"[]",23,"Yes","",2,1,"yes","Male","english ","no","Chrome","Windows",720,1280,23.0570166666667,NA
12,"condition1","alt","singular","ungram","incongruent","these girls","those boys",NA,"1","","interviewing the movie star",0.01,105,1,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"214","","",0.01,9214,2,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","no_alt","plural","ungram","congruent","Brian","those designers",NA,"9","","creating the fashion collection",0.5,901,3,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"206","","",0.01,9206,4,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"117","","",0.98,9117,5,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","singular","gram",NA,"Lisa","George",NA,"5","","preparing dinner",0.99,507,6,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"110","","",0.99,9110,7,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"209","","",0,9209,8,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"108","","",0.99,9108,9,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","plural","gram",NA,"those police officers","those detectives",NA,"3","","investigating the crime scene",0.72,308,10,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","plural","ungram","incongruent","Sarah","Matt",NA,"10","","writting the end-of-year report",0.99,1006,11,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","plural","gram",NA,"those economists","those statisticians",NA,"12","","analyzing the market trends",0.93,1208,12,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","gram","singular","gram",NA,"Hossein","Elias",NA,"25","","sketching the concept art",0.9,2507,13,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_bad","","filler_bad",NA,"","",NA,"216","","",0.01,9216,14,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","plural","ungram","incongruent","Thomas","Maria",NA,"19","","sewing the dresses",0.89,1906,15,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","alt","singular","ungram","incongruent","those trainers","those atheletes",NA,"23","","working out at the gym",0.09,2305,16,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"102","","",0.93,9102,17,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","no_alt","plural","ungram","congruent","Hanako","those mechanics",NA,"4","","reparing the truck engine",0.98,401,18,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
12,"condition1","filler_good","","filler_good",NA,"","",NA,"104","","",0.94,9104,19,NA,"[]",48,"Yes","Quitea bit of the ones I did not find correct sounded like Yoda speech when read aloud, ultimately made my decision.",2,2,"n/a","Male","English","n/a","Chrome","Windows",864,1536,9.05575,NA
